,DESC_KOR,label
886,체리에이드,5
887,초록매실,5
888,초록매실 마일드,5
896,초코레떼 캔,5
897,초코에몽 드링크,5
901,츄파춥스 오렌지,5
902,츄파춥스 포도,5
903,치키 피치티,5
909,카페드롭탑 애플망고 에이드,5
910,카페드롭탑 청포도 에이드,5
911,카페모아 복숭아아이스티,5
912,카페모아 자두에이드,5
913,카페모아 청포도에이드,5
922,캐니스 콤부차 차가버섯,5
923,캐니스 콤부차 히비스커스,5
926,컨디션CEO,5
928,케일&사과주스,5
933,코카콜라,5
936,코코리치 망고,5
942,코코팜 화이트 요구르트,5
950,퀘이커오트&밀크sweet,5
951,크니트니 딸기맛,5
952,크니트니 포도맛,5
958,클렌즈랩 옐로우,5
960,클린그린,5
962,키요 출동 슈퍼윙스 딸기,5
963,키요 출동 슈퍼윙스 사과,5
964,키위에이드,5
980,태웅 아이스티,5
981,태웅블루레몬에이드,5
982,태웅스위트망고,5
983,테이크얼라이브망고,5
984,테이크얼라이브스위티자몽,5
987,텐더그린,5
14,트로피카나스파클링 파인애플,5
15,트로피카나스파클링사과,5
16,트로피카나스파클링포도,5
28,파스퇴르 딸기 밀크쉐이크,5
29,파스퇴르 바닐라 밀크쉐이크,5
38,파인 그린(Fine Green),5
40,파인비트,5
43,파인톡스,5
46,팥빙수라떼,5
47,패션후르츠,5
52,펩시,5
54,포도 봉봉,5
55,포도 유산균 워터젤리,5
61,포도워터,5
62,포베리포유,5
74,퓨어애플,5
86,프롬안동 사과쉐,5
87,프룻밀바나나,5
94,프리미엄소다 스노우 콜라,5
99,플레인주스 라이트그린,5
100,플레인주스 레드,5
101,플레인주스 옐로우,5
102,플레인주스 오렌지,5
103,플레인주스 퍼플,5
112,피치스파클링,5
113,피치제주망고,5
115,핑크복숭아 에이드,5
116,핑크퐁 딸기,5
120,하랑애 ABC주스,5
127,하우투잇 콤부차 히비스커스,5
128,하이드로 스파클링 크렌베리,5
129,하이세븐 그레이프,5
130,하이세븐 애플,5
131,하이세븐 탑클래식 스트로베리,5
132,하이세븐 피치,5
133,하이푸릇 감귤.천혜향 주스,5
134,하이푸릇 감귤.한라봉 주스,5
152,한라봉에이드,5
153,한라봉제주감귤,5
161,핫식스,5
162,핫식스 자몽,5
164,핫식스더킹파워,5
171,해녀나라 천혜향감귤 주스,5
172,해녀나라 한라봉감귤 주스,5
177,해피 망고 주스,5
194,헤이젤리 복숭아,5
202,헬시파인,5
213,호밀 데일리 주스 키위,5
218,호연당꿀물,5
219,호연당꿀물후레쉬,5
222,홍삼엘더베리,5
226,환타 포도향,5
242,흑당밀크티,5
247,히비스커스 핑크티,5
251,Sunkist 과일사이다 딸기키위,5
253,가야농장 알로에농장,5
256,갈아만든배,5
257,너에게 꽃이다 벚꽃스파클링,5
263,몬스터 에너지,5
265,불타는 오늘밤,5
268,웰치 화이트그레이프맛,5
269,유기농식혜,5
272,이디야 사과&당근주스,5
273,이디야 사과주스,5
274,이프로부족할때자두,5
276,자두에이드,5
277,자두에이드,5
278,자연생각 복숭아 아이스티,5
279,자연은 알로에,5
281,자연은 요거풋풋 코코&사과,5
283,쥬시쿨 청포도 에이드,5
284,진심 가득 사과,5
285,진심 가득 자몽,5
286,짜먹는 후르츠젤리 복숭아,5
288,츄파춥스 딸기크림,5
289,칠성사이다복숭아,5
290,칠성사이다청귤,5
295,딸기주스,5
337,델몬트망고,5
339,델몬트매실,5
356,돌 워터젤리 밀감,5
357,돌 워터젤리 자몽,5
412,샤인머스켓,5
447,애플망고,5
494,프리미엄 타트체리 100%,5
508,황제의 아침 숙성 흑마늘진액1000,5
556,Sunkist 과일사이다 체리,5
557,Sunkist 과일사이다 파인애플,5
559,Sunkist 멜론소다,5
561,Sunkist 샤인온더비치 350,5
563,Sunkist 자몽소다,5
568,Tayler 아로니아,5
582,가야농장 토마토,5
590,건강담은 헛개 진한 꿀물,5
634,김유조안동단호박식혜,5
635,김유조안동수정과,5
636,김유조안동찹쌀식혜,5
638,깔라만시에이드,5
641,꿀 먹은 헛개,5
643,꿈엔들 배,5
644,꿈엔들 블루베리,5
671,농부의레시피생과일주스레시피301,5
679,농부의레시피클렌즈주스레시피104,5
686,델몬트본네이처사과,5
691,돌 망고,5
718,미닛메이드 포도,5
736,배모과유자,5
746,복숭아에이드,5
840,아이스사과,5
841,아이스톡 복숭아아이스티,5
842,아이스톡 블루레몬에이드,5
845,아이스톡 애플펀치에이드,5
899,오 나의 그시절,5
914,오션스프레이 크랜베리 클래식,5
924,웅진 자연은 제주감귤,5
934,유기농전통식혜,5
965,쟈뎅 까페리얼 청사과에이드,5
966,적포도에이드,5
990,참맑은 벌꿀음료,5
1,천도복숭아에이드,5
11,청인 우슬,5
15,청인어성초발효진액,5
38,큰집식혜,5
43,킨사이다,5
60,통째로 짜낸 사과,5
79,파인애플향 탄산,5
83,포도에이드,5
87,프레주제주감귤,5
89,프리미엄 허니 깔라만시,5
106,후레쉬포도,5
114,유기농식혜,5
119,쟈뎅 까페리얼 청포도에이드,5
229,동상곶감을 넣어 만든 정성가득 수정과,5
306,블루베리,5
385,오직유기농ABC주스스틱,5
442,자연담아 선미 타트체리원액,5
462,전통식혜,5
475,차그림 프리미엄 망고F4,5
476,차그림 프리미엄 복숭아,5
477,차그림 프리미엄 자몽9,5
478,차그림 프리미엄 키위7,5
479,차그림 프리미엄 파인애플7,5
481,참진한 석류스틱,5
578,한컵스무디바나나딸기야채,5
608,단팥빵,5
708,모카 찹싸루니,5
853,초원의아침단호박찐빵,5
916,바게트,5
919,고구마만주,5
923,녹차빠따뜨,5
924,고구마 빠따뜨,5
928,수원임금님빵,5
959,홍쌀 빠따뜨,5
14,도라야끼통팥(1입),5
25,강황햄버거빵,5
26,먹물 햄버거빵,5
27,호밀 햄버거빵,5
86,삼립호빵 우리밀 통단팥,5
237,거문도해풍쑥팬케익,5
341,쁘띠리얼구운도너츠,5
397,롤피자스틱 불닭,5
399,팬케익,5
403,플레인베이글,5
415,블루베리베이글,5
418,한입롤피자 불닭,5
431,애플 팬케익,5
446,단팥호빵,5
460,바나나 팬케익,5
513,고구맘스틱만쥬,5
518,그린빠따뜨,5
519,자색빠따뜨,5
521,코코넛만쥬,5
523,호박코코넛만쥬,5
602,브라운 브레드,5
669,단팥빵,5
670,핑거슈 바나나,5
675,미니밀크샌드,5
704,MY FIRST 우리팥 한입 단팥빵,5
756,밤만주,5
765,소보로앙빵,5
812,국산통단팥빵,5
891,통밀통곡물빵,5
892,무화과빵,5
893,과일빵,5
904,핫도그번,5
905,초당커피빵,5
910,양파 포카치아,5
915,광양매화빵(달콩),5
918,미니찐빵(우리밀함유),5
932,블루베리 듬뿍 치즈케익,5
940,고구마 쌀빵,5
944,쌀 바게트,5
980,리얼밤생과자,5
981,리얼살구생과자,5
982,리얼자두생과자,5
983,리얼치크피생과자,5
993,보리빵,5
994,오징어먹물빵(식빵),5
995,통밀 100%,5
996,펌퍼니클 100,5
997,펌퍼니클 50,5
998,펌퍼니클 80,5
999,호밀빵 100,5
0,호밀빵 50,5
1,호밀빵 80,5
2,호밀식빵,5
5,명품 찹쌀떡,5
14,우리밀 찹쌀 칼슘 호떡,5
27,애피타이저브레드,5
28,샌드위치(대),5
37,전통(단호박)찐빵,5
38,전통(쑥)찐빵,5
63,브로첸,5
65,올리브 치아바타,5
71,꼬꼬호빵 매콤닭강정,5
128,시나몬레이즌 쌀베이글,5
160,55%호밀샤워브레드,5
161,6그레인브레드,5
164,빵콩플레,5
165,씨앗호밀브레드,5
175,우유식빵,5
176,신바나나 향 케이크,5
180,정통찐빵(우리밀함유),5
181,호박찐빵(우리밀함유),5
182,밀크티베이글,5
189,펌킨 케이크,5
193,할매 새싹순보리 쌀 찐빵,5
194,할매 새싹순보리 안흥찐빵,5
196,할매 안흥 쌀찐빵,5
197,할매 안흥 흑미 쌀찐빵,5
198,호호 흑미 쌀찐빵,5
199,흑미쌀안흥찐빵,5
215,곰취찐빵,5
216,옥수수찐빵,5
217,옛날찐빵,5
218,토속안흥찐빵,5
246,박할머니안흥찐빵,5
250,치아바타,5
251,박할머니안흥쌀찐빵,5
252,먹물치아바타,5
257,박할머니안흥흑미찐빵,5
259,박할머니안흥단호박찐빵,5
261,통밀식빵,5
262,미니우유식빵,5
264,통밀치아바타,5
265,미니크랜베리빵,5
269,삼립호빵 토종효모 단팥,5
275,삼립호빵 토종효모 생생야채,5
283,상쾌한아침우유식빵,5
285,왕만쥬,5
291,화권(꽃빵),5
301,명인명작단팥도라야끼,5
318,피자호빵,5
324,우유 또띠아,5
325,치아바타,5
330,야채호빵,5
331,삼립고소한4호번스,5
335,국민옥수수식빵,5
354,미니과일빵,5
360,전통이옥래안흥찐빵,5
421,전통이옥래단호박찐빵,5
425,사각 치아바타,5
461,먹물치아바타,5
466,에피타이저브레드,5
470,팥찐빵,5
484,치아바타,5
487,가배만쥬,5
489,우리밀로만든 흑미호떡,5
499,쌀로만든 잉글리쉬머핀,5
502,파프리카또띠아,5
506,총본산경주빵,5
515,통밀빵,5
516,거제고구마몽돌빵,5
525,밤만주,5
530,팥찐빵,5
567,호밀깜빠뉴,5
632,안흥찐빵,5
635,행복한 찐빵,5
639,단팥찐빵,5
649,옥수수꿀호떡,5
659,꿀호떡,5
670,화이트치아바타,5
671,삼립핫도그번,5
696,고구마찐빵,5
697,단호박찐빵,5
698,쑥찐빵,5
711,미니찰식빵,5
714,핫도그빵,5
721,단팥빵,5
732,탕종치아바타,5
741,오리진 단팥빵,5
743,깨핫도그롤,5
765,솜사탕바게트,5
767,착한통밀 단호박빵,5
768,착한통밀 카카오빵,5
779,브라질넛트통밀빵,5
787,통밀당 견과스틱빵,5
790,통밀당 카카오빵,5
792,야채호빵,5
794,호두파이,5
797,바닐라 까눌레,5
799,통밀당 옥수수빵,5
812,통밀견과스틱빵,5
813,통밀카카오빵,5
830,먹물 치아바타,5
837,아침미소!담백미소프트,5
19,빵어니스타 단호박두부케이크,5
32,고창발효보리빵,5
54,현미깜빠뉴,5
80,햄버거번1,5
111,가메골 왕찐빵,5
125,아침엔 우유토스트,5
139,순수秀담백 식빵,5
143,담백한모닝식빵,5
167,해피토스트,5
207,전주비빔빵,5
217,뜰애담 한입 미니찐빵,5
317,우유탕종식빵,5
342,통밀당 팥빵,5
343,고구마크림치즈감자볼,5
430,자이언트식빵,5
431,샌드위치 플러스식빵,5
486,천연효모통밀팥빵,5
496,흑미쌀룰빵,5
501,착한통밀 단팥빵,5
508,전통찐빵(미니/옛날/전통),5
520,통밀팥빵,5
523,고대 고운밀 발효빵,5
524,통밀호박빵,5
526,통밀옥수수빵,5
562,치즈무스케이크,5
569,안흥옥수수찐빵,5
570,안흥단호박찐빵,5
571,안흥흑미찐빵,5
581,완)올리브치아바타,5
639,혜성앵두콘,5
797,강원도 찰강냉이,5
821,바나나우유맛랑그드샤,5
17,파래맛,5
18,종합전병,5
20,감귤과자,5
29,생강맛 사각 V 전병,5
33,사근사근,5
39,시금치 못난이쌀과자,5
42,통곡물블랙,5
49,구기자美라인,5
73,꼬마생강전병,5
74,꼬마파래전병,5
75,정일종합과자,5
76,자색고구마과자,5
86,우리밀튀밥,5
87,찰강냉이,5
100,모나카(밤),5
111,밀펑과자,5
118,파래말이 두부과자,5
119,유기농쌀로 만든 단호박스낵,5
120,유기농쌀로 만든 자색고구마스낵,5
121,옛날애(愛)생강맛전병,5
122,착한현미,5
123,양파쌀과자,5
126,블루베리못난이쌀과자,5
127,길쭉이 단호박 쌀과자,5
128,길쭉이 사과 쌀과자,5
129,길쭉이 양파 쌀과자,5
130,길쭉이 현미 쌀과자,5
146,조청산자,5
155,백년초꿀타래,5
156,녹차꿀타래,5
160,현미옹알이쌀과자,5
161,백미떡쌀과자,5
162,백미단호박떡쌀과자,5
163,백미당근떡쌀과자,5
164,백미시금치떡쌀과자,5
165,백미자색고구마떡쌀과자,5
166,백미자색고구마스틱쌀과자,5
167,현미&감귤스틱쌀과자,5
234,하이크리스피롤 12곡물,5
256,메밀과들깨,5
258,현미와멸치,5
259,다시마와 흑미,5
291,우리아이입안애유기농쌀과자(5가지곡물),5
292,유기농현미스낵,5
293,모듬플레이크,5
294,채소 쌀과자,5
321,시금치맛 옹알이 쌀과자,5
338,하모니콘,5
341,바나나킥,5
346,쌀과자,5
347,"우리왕찰옥콘스토리,추억의콘스토리,찰옥수수강냉이",5
388,양파스틱,5
395,조선장금이 아로니아 현미과자,5
400,대전부르스약과,5
432,파래맛고돌이,5
461,우리밀네모난바삭오곡칩,5
463,바나나킥,5
465,심심타파 포켓누룽지,5
473,강냉이,5
476,백옥강냉이,5
477,가와지 현미칩,5
478,불로동 주유소 슈퍼자미칩,5
479,불로동 주유소 슈퍼홍미칩,5
480,조선향미 현미라이스칩,5
497,옛날애(愛)김맛전병,5
501,자색고구마 쌀과자,5
505,콘팡,5
506,밭두렁,5
512,담미정통산자,5
514,백미시금치스틱쌀과자,5
534,유기농백미떡뻥,5
537,쌀산자,5
581,아이꼬야 고구마퐁,5
629,우리밀구쁘퐁,5
697,통밀 크래커 순 오리지날,5
739,만월,5
751,미니바나나킥,5
797,있는 그대로 현미튀밥,5
826,자연米담 라이스팝 심쿵 단호박,5
869,뻥과자,5
873,오트밀 레이즌 쿠키,5
874,추억나눔 자색고구마 pop snack,5
884,배 못난이쌀과자,5
894,채식이좋아,5
895,고소한게좋아,5
900,닥터순수현미쌀과자,5
901,닥터자색고구마 현미쌀과자,5
902,닥터울금현미쌀과자,5
903,닥터양파 현미쌀과자,5
904,닥터단호박현미쌀과자,5
938,유기농 떡뻥 연근,5
939,예밀포도마을 율무 뻥튀기(달콤),5
940,고소한 미인칩,5
941,지리산냠냠이 흑미뻥,5
942,지리산냠냠이 현미뻥,5
943,지리산냠냠이 오곡뻥,5
947,발아통밀과자(밀스틱),5
989,유기농쌀과자 쌀눈자색고구마,5
990,유기농쌀과자 쌀눈단호박,5
991,유기농쌀과자 쌀눈바나나,5
992,유기농쌀과자 쌀눈백미,5
994,유기농쌀과자 쌀눈사과,5
995,유기농현미스틱 쌀눈브로콜리,5
996,유기농현미스틱 쌀눈치즈당근,5
997,유기농현미팝 쌀눈현미,5
8,후디스유기농쌀과자 백미,5
10,아이밀냠냠 유기농쌀과자 라이스비스킷 플레인,5
11,아이밀냠냠 유기농쌀과자 라이스비스킷 바나나,5
12,아이밀냠냠 유기농쌀과자 라이스비스킷 자색고구마,5
13,쥬웨이라이스비스킷,5
14,쥬웨이라이스비스킷자색고구마,5
15,쥬웨이라이스비스킷단호박,5
16,쥬웨이라이스비스킷바나나,5
26,스위스머랭쿠키 밀크오로라,5
27,스위스머랭쿠키 민트초코,5
43,"방앗간 현미칩 (현미,콩)",5
48,얌이밀양파현미스낵,5
49,얌이밀딸기현미스낵,5
50,얌이밀치즈현미스낵,5
51,얌이밀현미스낵,5
52,얌이밀단호박현미스낵,5
53,얌이밀자색고구마현미스낵,5
93,깜밥누룽지스낵,5
121,강원도 강냉이,5
135,오곡누룽지스낵,5
136,미니 자색고구마맛 스낵,5
137,카무트 칩 오리지널,5
138,왕만쥬,5
166,자색고구마맛 미니뻥튀기,5
177,현미뻥이요,5
178,백미뻥이요,5
204,유기농핑거스틱 자색고구마,5
205,유기농핑거스틱 현미,5
211,자색고구마스낵(Purple Sweet Potato Snacks),5
212,자색고구마팝스낵,5
213,오븐에 담백하게 구워만든 오리지널 콘팝칩,5
214,구운나쵸칩,5
217,구워서 더 고소한 나쵸칩,5
219,한손에 쏙 블루베리스낵,5
221,블루베리 팝스낵,5
229,오곡 아침,5
238,처으미야 단호박 떡뻥,5
239,처으미야 사과 떡뻥,5
240,처으미야 배 떡뻥,5
242,처으미야 양파 떡뻥,5
244,처으미야 고구마 떡뻥,5
245,처으미야 비트 떡뻥,5
246,처으미야 블루베리 떡뻥,5
247,처으미야 시금치 떡뻥,5
270,후디스  유기농쌀과자 백미두부,5
271,후디스 유기농쌀과자 백미파래,5
272,후디스 유기농쌀과자 백미,5
273,아이밀냠냠 유기농쌀과자 퍼핑도넛 보라,5
274,아이밀냠냠 유기농쌀과자 퍼핑도넛 주황,5
275,아이밀냠냠 유기농쌀과자 퍼핑도넛 노랑,5
285,아비삭 라이스칩,5
286,라이스볼 후르츠,5
287,라이스볼 딸기,5
288,라이스볼 단호박,5
304,블루베리가좋아,5
305,코코가좋아,5
306,순수현미딸기,5
307,순수현미단호박,5
319,현미 누룽지팝,5
341,미네랄 현미스낵,5
342,미네랄 현미 코코넛 스낵,5
348,유기농현미로만든검은콩스낵,5
351,유기농현미로만든 딸기●당근스낵,5
374,닥터검은콩 현미쌀과자,5
375,닥터파인애플현미쌀과자,5
376,닥터망고현미쌀과자,5
377,닥터치즈현미쌀과자,5
378,닥터시금치현미쌀과자,5
379,닥터브로콜리현미쌀과자,5
404,들하늘유기농현미과자,5
417,아이밀냠냠 유기농쌀과자 백미떡뻥,5
418,아이밀냠냠 유기농쌀과자 자색고구마떡뻥,5
419,아이밀냠냠 유기농쌀과자 시금치떡뻥,5
491,라이스칩,5
492,라이스칩흑미,5
493,귀리라이스칩,5
495,유기농 떡뻥 비트,5
496,유기농 떡뻥 양파,5
497,유기농떡뻥 당근,5
498,유기농떡뻥 배,5
499,유기농 떡뻥 시금치,5
501,유기농떡뻥백미,5
502,유기농떡뻥치즈,5
503,순수 브로콜리링,5
504,순수 양파링,5
505,순수 단호박링,5
506,순수 자색고구마링,5
507,순수 현미링,5
508,스스로 과일스틱 딸기,5
509,스스로 과일 스틱 귤,5
510,스스로 과일스틱 사과,5
511,스스로 과일스틱 아로니아,5
512,스스로스틱 녹황채소,5
513,스스로스틱 단호박,5
514,스스로스틱 당근,5
515,스스로스틱 브로콜리,5
516,스스로과일스틱 바나나,5
517,스스로스틱 현미,5
518,스스로스틱 표고,5
519,스스로스틱 자색고구마,5
520,스스로스틱 시금치,5
521,스스로스틱 양파,5
522,스스로스틱 콜라비,5
538,호박맛조아쫀디기,5
547,처음먹는 유기농떡뻥 백미와 사과,5
548,처음먹는 유기농떡뻥 백미와사과,5
